board_0,board_1,board_2,board_3,board_4,board_5,board_6,board_7,board_8,best_move_row,best_move_col
-1,0,1,1,1,0,-1,0,-1,2,1
-1,0,1,1,1,0,-1,1,-1,0,1
-1,-1,1,1,1,0,-1,1,-1,1,2
0,0,0,0,0,0,0,0,0,2,1
0,0,0,0,0,0,0,1,0,1,1
0,0,0,0,-1,0,0,1,0,0,0
1,0,0,0,-1,0,0,1,0,0,2
1,0,-1,0,-1,0,0,1,0,2,0
1,0,-1,0,-1,0,1,1,0,1,0
1,0,-1,-1,-1,0,1,1,0,1,2
1,0,-1,-1,-1,1,1,1,0,2,2
1,0,-1,-1,-1,1,1,1,-1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,2,1
0,0,0,0,1,0,0,-1,0,0,0
1,0,0,0,1,0,0,-1,0,2,2
1,0,0,0,1,0,0,-1,-1,2,0
1,0,0,0,1,0,1,-1,-1,0,2
1,0,-1,0,1,0,1,-1,-1,1,2
1,0,-1,0,1,1,1,-1,-1,1,0
1,0,-1,-1,1,1,1,-1,-1,0,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,-1,0,1,0,0,0,0
1,0,0,0,-1,0,1,0,0,1,0
1,0,0,-1,-1,0,1,0,0,1,2
1,0,0,-1,-1,1,1,0,0,2,2
1,0,0,-1,-1,1,1,0,-1,0,2
1,0,1,-1,-1,1,1,0,-1,0,1
1,-1,1,-1,-1,1,1,0,-1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,1,0
-1,0,0,1,1,0,0,0,0,2,0
-1,0,0,1,1,0,-1,0,0,2,1
-1,0,0,1,1,0,-1,1,0,0,1
-1,-1,0,1,1,0,-1,1,0,0,2
-1,-1,1,1,1,0,-1,1,0,1,2
-1,-1,1,1,1,-1,-1,1,0,2,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,2,2
-1,0,1,1,1,0,-1,0,-1,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,2,2
-1,0,1,1,1,0,-1,0,-1,2,1
-1,0,1,1,1,0,-1,1,-1,0,1
-1,-1,1,1,1,0,-1,1,-1,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,2,1
-1,0,1,0,1,0,-1,1,0,0,1
-1,-1,1,0,1,0,-1,1,0,1,0
-1,-1,1,1,1,0,-1,1,0,1,2
-1,-1,1,1,1,-1,-1,1,0,2,2
0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,1
0,0,0,1,-1,0,0,0,0,0,0
1,0,0,1,-1,0,0,0,0,2,0
1,0,0,1,-1,0,-1,0,0,0,2
1,0,1,1,-1,0,-1,0,0,0,1
1,-1,1,1,-1,0,-1,0,0,1,2
1,-1,1,1,-1,1,-1,0,0,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,0,1
-1,1,1,0,1,0,-1,0,0,2,1
-1,1,1,0,1,0,-1,-1,0,1,0
-1,1,1,1,1,0,-1,-1,0,1,2
-1,1,1,1,1,-1,-1,-1,0,2,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,1,0
-1,0,0,1,1,0,0,0,0,1,2
-1,0,0,1,1,-1,0,0,0,0,2
-1,0,1,1,1,-1,0,0,0,2,0
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,2,2
-1,0,1,0,1,0,-1,0,1,1,2
-1,0,1,0,1,-1,-1,0,1,1,0
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,1
-1,0,1,1,1,-1,-1,1,0,0,1
-1,-1,1,1,1,-1,-1,1,0,2,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,0
0,0,0,-1,1,0,0,0,0,0,0
1,0,0,-1,1,0,0,0,0,2,2
1,0,0,-1,1,0,0,0,-1,0,2
1,0,1,-1,1,0,0,0,-1,2,1
1,0,1,-1,1,0,0,-1,-1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,1
-1,1,0,0,1,0,0,0,0,2,1
-1,1,0,0,1,0,0,-1,0,1,0
-1,1,0,1,1,0,0,-1,0,1,2
-1,1,0,1,1,-1,0,-1,0,2,2
-1,1,0,1,1,-1,0,-1,1,0,2
-1,1,-1,1,1,-1,0,-1,1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,2,2
-1,0,1,1,1,0,-1,0,-1,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,1
-1,1,0,0,1,0,0,0,0,2,1
-1,1,0,0,1,0,0,-1,0,2,0
-1,1,0,0,1,0,1,-1,0,0,2
-1,1,-1,0,1,0,1,-1,0,2,2
-1,1,-1,0,1,0,1,-1,1,1,2
-1,1,-1,0,1,-1,1,-1,1,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,-1,1,0,0,0,0,0
1,0,0,0,-1,1,0,0,0,0,2
1,0,-1,0,-1,1,0,0,0,2,0
1,0,-1,0,-1,1,1,0,0,1,0
1,0,-1,-1,-1,1,1,0,0,2,2
1,0,-1,-1,-1,1,1,0,1,2,1
1,0,-1,-1,-1,1,1,-1,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,2,1
-1,0,1,1,1,-1,-1,-1,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,1,2
-1,0,1,0,1,-1,0,0,0,2,0
0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,0,0,1,1
0,1,0,0,-1,0,0,0,0,0,2
0,1,1,0,-1,0,0,0,0,0,0
-1,1,1,0,-1,0,0,0,0,2,2
-1,1,1,0,-1,0,0,0,1,1,2
-1,1,1,0,-1,-1,0,0,1,1,0
-1,1,1,1,-1,-1,0,0,1,2,0
-1,1,1,1,-1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,1
-1,0,1,1,1,-1,-1,1,0,2,2
-1,0,1,1,1,-1,-1,1,-1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,2,0
-1,0,0,0,1,0,1,0,0,0,2
-1,0,-1,0,1,0,1,0,0,0,1
-1,1,-1,0,1,0,1,0,0,2,1
-1,1,-1,0,1,0,1,-1,0,1,0
-1,1,-1,1,1,0,1,-1,0,1,2
-1,1,-1,1,1,-1,1,-1,0,2,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,2
-1,0,1,0,1,1,-1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,0
0,0,0,-1,1,0,0,0,0,0,0
1,0,0,-1,1,0,0,0,0,2,2
1,0,0,-1,1,0,0,0,-1,0,2
1,0,1,-1,1,0,0,0,-1,0,1
1,-1,1,-1,1,0,0,0,-1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,1,0
-1,0,0,1,1,0,0,0,0,1,2
-1,0,0,1,1,-1,0,0,0,0,2
-1,0,1,1,1,-1,0,0,0,2,0
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,2,1
-1,0,1,1,1,-1,-1,-1,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,2,1
-1,0,1,1,1,-1,-1,-1,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,-1,0,0,0,1,0,0
1,0,0,0,-1,0,0,0,1,0,1
1,-1,0,0,-1,0,0,0,1,2,1
1,-1,0,0,-1,0,0,1,1,1,0
1,-1,0,-1,-1,0,0,1,1,1,2
1,-1,0,-1,-1,1,0,1,1,0,2
1,-1,-1,-1,-1,1,0,1,1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,2
-1,0,1,0,1,1,-1,0,0,2,1
-1,0,1,0,1,1,-1,-1,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,0,1
-1,-1,1,1,1,0,-1,0,0,1,2
0,0,0,0,0,0,0,0,0,2,2
0,0,0,0,0,0,0,0,1,1,1
0,0,0,0,-1,0,0,0,1,0,0
1,0,0,0,-1,0,0,0,1,0,2
1,0,-1,0,-1,0,0,0,1,2,0
1,0,-1,0,-1,0,1,0,1,1,0
1,0,-1,-1,-1,0,1,0,1,2,1
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,-1,0,1,0,0,0,0
1,0,0,0,-1,0,1,0,0,1,0
1,0,0,-1,-1,0,1,0,0,1,2
1,0,0,-1,-1,1,1,0,0,0,2
1,0,-1,-1,-1,1,1,0,0,2,2
1,0,-1,-1,-1,1,1,0,1,0,1
1,-1,-1,-1,-1,1,1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,0
0,0,0,-1,1,0,0,0,0,0,0
1,0,0,-1,1,0,0,0,0,2,2
1,0,0,-1,1,0,0,0,-1,0,2
1,0,1,-1,1,0,0,0,-1,0,1
1,-1,1,-1,1,0,0,0,-1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,2
0,0,-1,0,1,0,0,0,0,1,0
0,0,-1,1,1,0,0,0,0,1,2
0,0,-1,1,1,-1,0,0,0,2,2
0,0,-1,1,1,-1,0,0,1,0,0
-1,0,-1,1,1,-1,0,0,1,0,1
-1,1,-1,1,1,-1,0,0,1,2,1
-1,1,-1,1,1,-1,0,-1,1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,1
0,0,0,1,-1,0,0,0,0,0,0
1,0,0,1,-1,0,0,0,0,0,2
1,0,-1,1,-1,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,2
0,0,-1,0,1,0,0,0,0,2,0
0,0,-1,0,1,0,1,0,0,1,0
0,0,-1,-1,1,0,1,0,0,2,2
0,0,-1,-1,1,0,1,0,1,2,1
0,0,-1,-1,1,0,1,-1,1,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,2
1,0,0,0,0,-1,0,0,0,0,2
1,0,1,0,0,-1,0,0,0,0,1
1,-1,1,0,0,-1,0,0,0,1,1
1,-1,1,0,1,-1,0,0,0,2,0
1,-1,1,0,1,-1,-1,0,0,2,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,1,0
-1,0,1,-1,1,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,1
-1,0,1,1,1,-1,-1,1,0,2,2
-1,0,1,1,1,-1,-1,1,-1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,-1,0,0,0,0,0,2
1,0,1,0,-1,0,0,0,0,0,1
1,-1,1,0,-1,0,0,0,0,2,1
1,-1,1,0,-1,0,0,1,0,2,0
1,-1,1,0,-1,0,-1,1,0,2,2
1,-1,1,0,-1,0,-1,1,1,1,2
1,-1,1,0,-1,-1,-1,1,1,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,0,1
-1,-1,1,0,1,0,0,0,0,2,0
0,0,0,0,0,0,0,0,0,1,0
0,0,0,1,0,0,0,0,0,1,1
0,0,0,1,-1,0,0,0,0,1,2
0,0,0,1,-1,1,0,0,0,0,0
-1,0,0,1,-1,1,0,0,0,2,2
-1,0,0,1,-1,1,0,0,1,0,2
-1,0,-1,1,-1,1,0,0,1,0,1
-1,1,-1,1,-1,1,0,0,1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,2
0,0,-1,0,1,0,0,0,0,0,0
1,0,-1,0,1,0,0,0,0,2,2
1,0,-1,0,1,0,0,0,-1,1,2
1,0,-1,0,1,1,0,0,-1,1,0
1,0,-1,-1,1,1,0,0,-1,0,1
1,1,-1,-1,1,1,0,0,-1,2,1
1,1,-1,-1,1,1,0,-1,-1,2,0
0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,1,0,0,0,0,0
-1,0,0,0,0,1,0,0,0,1,1
-1,0,0,0,1,1,0,0,0,2,0
-1,0,0,0,1,1,-1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,1
-1,0,1,1,1,-1,-1,1,0,0,1
-1,-1,1,1,1,-1,-1,1,0,2,2
0,0,0,0,0,0,0,0,0,1,2
0,0,0,0,0,1,0,0,0,1,1
0,0,0,0,-1,1,0,0,0,1,0
0,0,0,1,-1,1,0,0,0,0,0
-1,0,0,1,-1,1,0,0,0,2,2
-1,0,0,1,-1,1,0,0,1,0,2
-1,0,-1,1,-1,1,0,0,1,2,0
-1,0,-1,1,-1,1,1,0,1,2,1
-1,0,-1,1,-1,1,1,-1,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,2,2
-1,0,0,0,1,0,0,0,1,0,2
-1,0,-1,0,1,0,0,0,1,0,1
-1,1,-1,0,1,0,0,0,1,2,1
-1,1,-1,0,1,0,0,-1,1,1,2
-1,1,-1,0,1,1,0,-1,1,1,0
-1,1,-1,-1,1,1,0,-1,1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,0,1
-1,-1,1,1,1,0,-1,0,0,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,2,1
-1,0,1,1,1,0,-1,-1,0,2,2
-1,0,1,1,1,0,-1,-1,1,1,2
-1,0,1,1,1,-1,-1,-1,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,1,0
-1,0,0,1,1,0,0,0,0,2,2
-1,0,0,1,1,0,0,0,-1,1,2
0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,1,0,0,1,1
0,0,0,0,-1,0,1,0,0,0,0
1,0,0,0,-1,0,1,0,0,1,0
1,0,0,-1,-1,0,1,0,0,2,1
1,0,0,-1,-1,0,1,1,0,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,2,1
0,0,0,0,1,0,0,-1,0,0,0
1,0,0,0,1,0,0,-1,0,1,2
1,0,0,0,1,-1,0,-1,0,2,0
1,0,0,0,1,-1,1,-1,0,0,2
1,0,-1,0,1,-1,1,-1,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,2,2
-1,0,1,1,1,0,-1,0,-1,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,1
0,-1,0,0,1,0,0,0,0,0,0
1,-1,0,0,1,0,0,0,0,2,2
1,-1,0,0,1,0,0,0,-1,2,1
1,-1,0,0,1,0,0,1,-1,1,0
1,-1,0,-1,1,0,0,1,-1,0,2
1,-1,1,-1,1,0,0,1,-1,2,0
1,-1,1,-1,1,0,-1,1,-1,1,2
0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,1,1
1,0,0,0,-1,0,0,0,0,2,1
1,0,0,0,-1,0,0,1,0,2,0
1,0,0,0,-1,0,-1,1,0,0,2
1,0,1,0,-1,0,-1,1,0,0,1
1,-1,1,0,-1,0,-1,1,0,1,0
1,-1,1,1,-1,0,-1,1,0,2,2
1,-1,1,1,-1,0,-1,1,-1,1,2
0,0,0,0,0,0,0,0,0,0,2
0,0,1,0,0,0,0,0,0,1,2
0,0,1,0,0,-1,0,0,0,1,1
0,0,1,0,1,-1,0,0,0,2,0
0,0,1,0,1,-1,-1,0,0,0,0
1,0,1,0,1,-1,-1,0,0,0,1
1,-1,1,0,1,-1,-1,0,0,2,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,2,2
0,0,0,0,1,0,0,0,-1,0,0
1,0,0,0,1,0,0,0,-1,0,2
1,0,-1,0,1,0,0,0,-1,1,2
1,0,-1,0,1,1,0,0,-1,1,0
1,0,-1,-1,1,1,0,0,-1,2,0
1,0,-1,-1,1,1,1,0,-1,0,1
1,-1,-1,-1,1,1,1,0,-1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,2
0,0,-1,0,1,0,0,0,0,0,0
1,0,-1,0,1,0,0,0,0,2,2
1,0,-1,0,1,0,0,0,-1,1,0
1,0,-1,1,1,0,0,0,-1,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,2
-1,0,1,0,1,0,0,0,-1,2,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,1,0
-1,0,0,1,1,0,0,0,0,1,2
-1,0,0,1,1,-1,0,0,0,0,2
-1,0,1,1,1,-1,0,0,0,2,0
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,2,1
-1,0,1,1,1,-1,-1,-1,1,0,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,2
-1,0,1,0,1,1,-1,0,0,1,0
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,1,0
-1,0,1,1,1,0,-1,0,0,1,2
-1,0,1,1,1,-1,-1,0,0,2,2
-1,0,1,1,1,-1,-1,0,1,0,1
-1,-1,1,1,1,-1,-1,0,1,2,1
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,2
0,0,-1,0,1,0,0,0,0,0,0
1,0,-1,0,1,0,0,0,0,2,2
1,0,-1,0,1,0,0,0,-1,1,0
1,0,-1,1,1,0,0,0,-1,1,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,0,0
-1,0,0,0,1,0,0,0,0,0,2
-1,0,1,0,1,0,0,0,0,2,0
-1,0,1,0,1,0,-1,0,0,0,1
-1,1,1,0,1,0,-1,0,0,2,1
-1,1,1,0,1,0,-1,-1,0,1,0
-1,1,1,1,1,0,-1,-1,0,1,2
-1,1,1,1,1,-1,-1,-1,0,2,2
0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,1,0,0,0,0,1,2
0,0,0,0,1,-1,0,0,0,0,0
1,0,0,0,1,-1,0,0,0,2,2
